ID,Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan
3679,49,30,92093,4,"0,60",1,0,0
3680,49,134,90095,2,"6,30",1,0,0
3681,36,32,90064,3,"1,30",1,0,0
3682,33,139,95054,1,"4,30",1,0,0
3683,43,45,95051,2,"0,70",1,0,0
3684,53,62,95070,3,"3,00",2,0,0
3685,57,51,92093,4,"1,70",2,103,0
3686,53,93,94588,1,"0,80",3,313,0
3687,60,122,92521,1,"1,30",1,0,0
3688,34,45,93943,1,"1,33",1,0,0
3689,51,179,90245,1,"8,10",1,0,0
3690,36,64,94708,3,"2,80",1,205,0
3691,63,41,95449,2,"1,10",1,0,0
3692,37,58,95211,2,"0,60",3,0,0
3693,57,64,94132,4,"2,20",1,0,0
3694,52,28,93117,3,"1,70",2,0,0
3695,38,21,92037,1,"0,67",3,0,0
3696,61,60,90272,1,"2,80",2,0,0
3697,31,78,94309,2,"0,20",1,0,0
3698,39,59,95616,3,"0,50",3,0,0
3699,38,59,96001,3,"0,50",3,0,0
3700,46,83,94501,4,"1,40",2,0,0
3701,48,128,94608,1,"5,70",1,0,0
3702,58,95,90503,1,"2,60",1,0,0
3703,50,160,93108,4,"4,30",3,410,1
3704,67,78,94301,4,"2,40",3,0,0
3705,36,184,91304,2,"5,10",2,0,1
3706,30,30,91770,3,"1,00",1,0,0
3707,58,51,94305,2,"1,60",3,123,0
3708,43,35,92647,1,"0,60",3,0,0
3709,31,74,92116,4,"4,00",3,0,0
3710,37,43,92521,4,"1,20",2,0,0
3711,49,23,90032,2,"1,00",2,0,0
3712,27,20,94720,4,"0,40",1,99,0
3713,50,112,92154,1,"0,60",1,0,0
3714,46,74,90064,3,"0,70",2,0,0
3715,49,65,94720,2,"0,40",3,232,0
3716,29,124,92037,2,"0,20",1,0,0
3717,55,65,91773,3,"2,50",1,0,0
3718,61,73,94550,3,"2,00",3,285,0
3719,45,8,92833,2,"0,10",3,0,0
3720,33,53,92126,3,"2,30",1,76,0
3721,63,131,92521,3,"2,60",3,229,1
3722,32,13,91040,4,"0,30",1,0,0
3723,42,60,93118,1,"2,40",1,98,0
3724,51,45,94022,1,"1,60",2,82,0
3725,44,39,93108,2,"2,10",3,119,0
3726,33,78,94305,4,"2,00",2,0,0
3727,39,43,94304,3,"0,50",3,0,0
3728,56,31,94117,2,"0,30",1,109,0
3729,28,118,91902,3,"2,40",2,161,1
3730,43,82,94040,3,"0,10",1,0,0
3731,30,112,92093,3,"2,50",1,0,0
3732,34,10,92867,1,"0,40",2,0,0
3733,26,18,92521,2,"0,90",3,95,0
3734,58,72,94105,3,"0,30",2,0,0
3735,43,72,95193,4,"0,20",3,0,0
3736,40,78,91103,1,"5,20",1,0,0
3737,54,78,96001,3,"1,80",2,0,0
3738,44,30,91423,1,"0,50",3,0,0
3739,54,45,95008,3,"1,40",1,0,0
3740,39,80,90502,2,"0,40",1,0,0
3741,59,174,92660,1,"4,70",1,0,0
3742,53,51,92152,2,"3,20",3,0,0
3743,32,181,94596,1,"6,00",1,0,0
3744,40,78,94720,4,"1,40",2,194,0
3745,54,79,90025,3,"1,60",3,0,0
3746,27,119,90640,1,"5,40",1,118,0
3747,63,49,93943,4,"1,20",2,109,0
3748,26,83,91360,3,"3,90",2,0,1
3749,33,100,94025,1,"2,70",2,126,0
3750,43,70,90095,3,"2,33",1,0,0
3751,57,52,90266,3,"0,50",2,0,0
3752,26,12,94591,4,"1,00",1,0,0
3753,55,82,93003,4,"1,30",3,219,0
3754,30,34,95351,2,"0,30",2,0,0
3755,63,112,93106,4,"2,40",3,0,0
3756,55,42,94115,3,"1,00",3,0,0
3757,35,83,92122,2,"2,20",1,0,0
3758,45,142,91101,1,"1,40",2,0,1
3759,47,199,94720,2,"6,67",1,0,0
3760,31,29,92093,4,"1,50",2,121,0
3761,56,70,91107,3,"1,40",3,273,0
3762,49,25,95831,2,"0,70",3,0,0
3763,53,84,95616,2,"1,10",1,0,0
3764,62,81,95051,3,"4,40",1,0,0
3765,63,15,94720,2,"0,40",1,0,0
3766,26,54,94706,3,"0,30",3,0,0
3767,59,108,90245,4,"3,80",2,304,1
3768,40,83,95819,4,"2,67",1,0,0
3769,42,62,94309,1,"0,70",3,170,0
3770,29,134,90095,2,"3,30",1,204,0
3771,40,75,94306,3,"2,33",1,79,0
3772,31,109,91711,2,"2,00",2,341,0
3773,35,152,94112,2,"3,00",1,0,0
3774,62,83,93940,4,"2,40",3,0,0
3775,51,52,92521,4,"1,80",3,0,0
3776,32,31,90275,2,"2,00",3,0,0
3777,27,135,93108,3,"2,70",3,449,1
3778,62,98,94706,1,"0,90",1,151,0
3779,66,14,95814,4,"0,60",2,0,0
3780,53,64,93407,4,"2,60",1,0,0
3781,49,109,92780,2,"6,80",1,0,0
3782,65,118,94104,1,"1,30",1,333,0
3783,30,80,91311,4,"2,20",2,0,0
3784,60,51,90028,3,"1,40",3,0,0
3785,30,115,94611,4,"3,80",2,0,1
3786,54,83,95841,1,"2,40",1,0,0
3787,54,90,91301,1,"0,30",1,0,0
3788,37,28,95616,4,"1,70",1,0,0
3789,32,82,95616,2,"2,50",1,221,0
3790,51,24,94301,3,"0,40",1,0,0
3791,46,71,92029,2,"1,70",1,0,0
3792,41,80,91330,1,"0,30",1,0,0
3793,62,109,92709,4,"1,70",3,0,0
3794,54,140,91711,1,"2,90",1,0,0
3795,52,39,92612,4,"0,20",2,0,0
3796,51,39,94010,1,"1,20",2,98,0
3797,24,50,94920,3,"2,40",2,0,0
3798,61,31,92521,2,"0,30",1,0,0
3799,55,35,93943,3,"1,00",3,144,0
3800,37,44,93109,4,"0,20",1,0,0
3801,64,35,93955,1,"0,50",3,0,0
3802,34,20,95616,2,"0,30",1,106,0
3803,31,10,95616,4,"0,70",2,0,0
3804,42,83,96001,4,"2,00",3,0,0
3805,47,203,95842,2,"8,80",1,0,0
3806,29,84,93109,3,"0,80",1,0,0
3807,34,41,92096,4,"0,80",1,0,0
3808,36,164,95051,2,"7,80",1,0,0
3809,34,152,90089,2,"6,50",1,0,0
3810,26,62,94080,4,"1,60",1,0,0
3811,48,12,94707,4,"1,00",1,89,0
3812,47,28,94061,4,"0,60",1,0,0
3813,39,52,94720,1,"2,00",1,0,0
3814,62,19,91343,3,"1,30",2,97,0
3815,34,35,94304,3,"1,30",1,0,0
3816,43,28,95053,4,"0,30",1,96,0
3817,55,70,94904,3,"2,00",2,0,0
3818,65,140,92093,1,"0,90",1,0,0
3819,26,102,94305,4,"2,30",3,0,0
3820,57,50,93950,4,"2,00",3,0,0
3821,32,61,94102,3,"2,30",1,205,0
3822,35,188,92220,2,"3,70",2,259,1
3823,63,178,91768,4,"9,00",3,0,1
3824,49,44,94708,4,"0,90",2,194,0
3825,23,12,95064,4,"1,00",1,0,0
3826,30,69,94305,4,"3,40",1,188,0
3827,43,132,90089,1,"5,00",1,0,0
3828,39,128,93943,2,"3,90",1,196,0
3829,31,44,95616,4,"0,80",1,122,0
3830,65,44,92038,1,"0,50",3,0,0
3831,34,34,92130,2,"2,00",3,0,0
3832,37,132,90089,2,"3,90",1,0,0
3833,62,158,90230,2,"2,10",1,0,0
3834,33,83,93943,1,"0,10",1,0,0
3835,48,28,94720,1,"1,40",3,75,0
3836,33,131,90065,3,"2,20",3,0,1
3837,45,31,95616,3,"0,50",2,0,0
3838,44,40,92350,4,"0,00",2,0,0
3839,37,71,94501,2,"1,80",1,127,0
3840,31,42,93010,2,"2,00",3,0,0
3841,56,35,95211,3,"0,10",2,114,0
3842,30,81,94305,2,"0,20",1,0,0
3843,61,91,95136,2,"2,00",1,0,0
3844,32,129,94720,4,"5,20",2,0,1
3845,51,75,95828,1,"2,70",1,0,0
3846,26,54,94061,4,"0,60",2,230,0
3847,31,43,94720,1,"1,50",1,0,0
3848,43,94,94110,4,"1,10",2,0,0
3849,57,84,93106,4,"1,30",3,0,0
3850,42,34,92653,1,"2,00",2,0,0
3851,48,15,94061,4,"0,80",1,0,0
3852,46,99,90277,2,"3,80",3,194,0
3853,33,15,92152,1,"0,40",2,82,0
3854,45,83,94105,4,"2,00",3,0,0
3855,31,83,94720,4,"1,80",3,0,0
3856,42,143,95630,1,"1,70",1,0,0
3857,56,81,90401,4,"2,60",3,0,0
3858,63,39,91711,1,"1,90",2,0,0
3859,42,158,92124,2,"0,40",2,277,1
3860,50,62,90245,1,"1,40",3,0,0
3861,31,64,92121,2,"0,10",1,0,0
3862,65,29,90025,1,"1,50",2,0,0
3863,60,64,94104,3,"2,50",1,0,0
3864,34,21,91770,4,"0,70",2,0,0
3865,62,142,95112,2,"2,80",3,0,1
3866,56,64,93105,3,"2,50",1,0,0
3867,51,40,91401,4,"1,80",1,0,0
3868,44,61,94080,3,"2,70",2,0,0
3869,41,44,92037,1,"0,30",3,0,0
3870,43,78,95670,3,"2,67",2,161,0
3871,25,25,94596,2,"0,90",3,0,0
3872,40,125,91304,2,"1,90",1,0,0
3873,53,63,94720,2,"1,00",3,0,0
3874,54,54,94550,1,"1,60",3,185,0
3875,36,92,94709,2,"0,00",1,184,0
3876,26,119,95351,2,"0,60",1,381,0
3877,35,40,91784,1,"2,40",2,0,0
3878,29,41,93105,1,"1,00",1,0,0
3879,35,81,92064,2,"0,00",1,0,0
3880,28,101,95136,3,"2,50",1,270,0
3881,48,25,90024,4,"0,50",2,0,0
3882,46,55,91016,1,"1,50",2,0,0
3883,31,43,92646,1,"2,10",3,166,0
3884,40,98,94534,2,"1,80",2,98,0
3885,27,112,91330,4,"2,30",3,402,0
3886,32,69,93943,4,"4,00",3,102,0
3887,67,79,95616,4,"1,70",2,215,0
3888,24,118,92634,2,"7,20",1,0,0
3889,45,81,95133,3,"2,67",2,251,0
3890,26,19,93014,1,"0,10",2,121,0
3891,42,139,91101,2,"2,90",3,0,1
3892,65,63,94701,3,"0,50",2,0,0
3893,59,102,91763,2,"1,40",1,0,0
3894,30,40,92521,4,"1,70",2,0,0
3895,32,44,92886,1,"0,30",1,81,0
3896,36,59,94104,3,"2,00",1,216,0
3897,48,224,93940,2,"6,67",1,0,0
3898,56,64,90245,2,"2,30",3,0,0
3899,44,129,96001,2,"3,30",1,0,0
3900,60,43,92697,1,"1,40",1,0,0
3901,51,12,92834,3,"0,40",1,0,0
3902,34,53,94107,3,"2,60",2,0,0
3903,45,39,93305,2,"2,10",3,0,0
3904,47,65,93943,1,"0,00",1,0,0
3905,29,18,94122,1,"0,40",3,94,0
3906,52,55,94596,1,"1,60",3,0,0
3907,61,60,90245,1,"2,50",3,0,0
3908,40,42,91330,2,"0,30",1,187,0
3909,24,44,90638,3,"0,10",2,0,0
3910,33,111,90245,2,"1,30",1,0,0
3911,33,62,94596,1,"1,00",1,0,0
3912,52,44,94025,2,"0,80",3,148,0
3913,40,69,95348,1,"1,50",3,0,0
3914,45,62,92064,3,"0,80",3,172,0
3915,27,35,94080,1,"1,80",2,0,0
3916,38,91,92037,1,"2,80",1,0,0
3917,50,12,92121,1,"0,20",1,96,0
3918,41,89,94608,3,"0,10",1,292,0
3919,60,65,90024,4,"1,70",2,0,0
3920,64,179,90024,2,"4,50",3,400,1
3921,34,82,93106,2,"1,50",3,0,0
3922,30,48,95812,1,"1,20",1,0,0
3923,31,20,95616,4,"1,50",2,0,0
3924,41,91,90502,1,"2,80",3,330,0
3925,61,122,94609,2,"6,00",1,0,0
3926,42,22,90717,1,"1,40",3,0,0
3927,48,43,94301,2,"1,30",1,0,0
3928,59,38,90291,4,"1,70",1,0,0
3929,57,61,92115,3,"2,67",1,0,0
3930,37,33,91773,4,"0,40",2,0,0
3931,53,145,95605,1,"2,90",1,345,0
3932,53,170,95003,1,"1,00",1,0,0
3933,26,55,94305,3,"0,70",2,0,0
3934,39,40,91302,1,"2,50",3,0,0
3935,35,68,94923,2,"0,00",1,126,0
3936,59,53,90034,3,"2,50",1,0,0
3937,43,63,95616,3,"0,80",3,0,0
3938,39,123,91604,2,"2,20",1,92,0
3939,49,13,95929,2,"0,00",1,0,0
3940,47,12,92110,4,"0,20",1,102,0
3941,41,53,93727,2,"2,50",1,102,0
3942,57,79,94588,1,"2,70",2,294,0
3943,42,89,90095,1,"0,10",2,170,0
3944,61,188,91360,1,"9,30",2,0,1
3945,56,62,91320,3,"1,40",3,0,0
3946,29,123,92821,3,"5,60",3,428,1
3947,25,40,93117,3,"2,40",2,0,0
3948,32,119,94710,4,"5,00",3,0,1
3949,37,123,94304,4,"3,10",2,253,1
3950,31,23,93407,1,"0,40",2,0,0
3951,38,62,94143,1,"1,50",3,255,0
3952,40,69,92870,3,"2,10",1,106,0
3953,61,124,94611,2,"3,90",1,0,0
3954,50,52,93555,4,"0,10",3,0,0
3955,32,134,93108,2,"3,10",1,0,0
3956,62,58,94501,1,"0,80",2,0,0
3957,62,45,90033,3,"0,50",2,200,0
3958,40,75,95449,4,"1,10",2,0,0
3959,59,23,90009,4,"0,40",2,78,0
3960,43,123,91107,3,"1,30",1,0,1
3961,62,48,92028,3,"2,20",1,0,0
3962,48,145,95482,1,"0,30",1,140,0
3963,29,31,93014,1,"1,00",3,0,0
3964,58,38,93106,3,"2,20",3,0,0
3965,43,78,94025,4,"1,90",3,0,0
3966,39,94,91941,2,"1,90",1,0,0
3967,33,84,95051,1,"2,90",3,0,0
3968,40,22,94306,1,"0,60",3,0,0
3969,28,78,93108,4,"0,20",1,0,0
3970,38,75,94305,3,"2,33",2,0,0
3971,65,71,95060,3,"2,20",1,0,0
3972,35,24,95616,1,"0,50",3,0,0
3973,29,112,94998,2,"4,33",1,0,0
3974,61,53,90064,1,"2,80",2,167,0
3975,46,41,94305,1,"0,50",3,0,0
3976,50,25,91330,1,"0,50",2,0,0
3977,60,42,90277,4,"2,50",2,194,0
3978,54,51,94309,3,"1,00",2,113,0
3979,43,19,92325,2,"0,30",2,0,0
3980,38,90,93010,2,"0,00",1,258,0
3981,46,89,92866,4,"1,40",2,0,0
3982,64,22,92691,3,"0,50",1,0,0
3983,24,119,94566,1,"1,50",1,0,0
3984,39,93,93555,4,"3,60",3,0,1
3985,34,18,95741,4,"0,30",1,0,0
3986,65,32,90095,1,"1,10",3,120,0
3987,38,182,92152,3,"2,60",3,0,1
3988,62,19,95833,2,"0,20",3,0,0
3989,59,85,91330,1,"3,40",3,0,1
3990,49,90,92709,4,"1,40",2,0,0
3991,57,59,95014,2,"3,70",1,134,0
3992,64,84,94571,1,"2,00",1,0,0
3993,47,95,93311,2,"3,90",2,0,1
3994,30,13,93555,3,"0,90",3,0,0
3995,42,88,92675,4,"0,80",1,0,0
3996,53,34,92697,2,"0,60",3,0,0
3997,50,11,94501,4,"0,60",3,0,0
3998,62,80,94545,4,"1,70",2,0,0
3999,34,41,94102,1,"1,33",1,0,0
4000,47,90,90245,2,"0,80",3,0,0
4001,62,93,93003,3,"3,00",3,0,1
4002,61,81,94709,4,"1,90",2,0,0
4003,59,60,94015,2,"2,80",1,0,0
4004,47,39,92612,3,"0,60",2,0,0
4005,65,22,92507,3,"0,70",2,0,0
4006,56,32,95827,2,"0,80",1,79,0
4007,56,28,92130,1,"1,20",3,0,0
4008,31,35,91745,2,"1,00",2,0,0
4009,61,154,94555,3,"7,50",3,351,1
4010,42,189,91605,2,"7,60",1,0,0
4011,44,40,94618,4,"1,90",3,84,0
4012,47,88,94304,2,"1,70",2,0,0
4013,30,124,91320,2,"0,60",1,0,0
4014,62,23,91304,2,"0,30",3,0,0
4015,56,23,94720,4,"0,70",1,0,0
4016,25,139,93106,2,"2,00",1,0,0
4017,53,173,91614,4,"2,70",1,427,1
4018,26,42,92009,4,"1,30",3,153,0
4019,59,161,94301,1,"2,90",1,160,0
4020,62,28,95020,3,"0,70",2,0,0
4021,58,191,93943,4,"5,20",3,194,1
4022,40,42,90638,2,"0,30",1,106,0
4023,35,81,94234,4,"4,00",3,0,0
4024,51,175,90089,3,"0,70",1,312,1
4025,41,82,94720,3,"0,10",1,0,0
4026,51,53,94114,1,"1,80",3,0,0
4027,27,142,92038,3,"5,50",1,0,1
4028,46,42,93727,4,"1,90",3,0,0
4029,46,64,94117,4,"2,90",1,189,0
4030,31,90,94301,2,"1,30",1,0,0
4031,58,44,92354,1,"0,80",2,0,0
4032,42,29,91320,1,"0,30",3,0,0
4033,59,93,94301,2,"1,60",1,0,0
4034,54,69,93117,3,"1,40",3,132,0
4035,35,82,94022,2,"1,70",2,0,0
4036,34,180,93955,2,"6,50",3,0,1
4037,46,13,93117,2,"0,70",3,0,0
4038,52,72,91335,1,"0,00",1,178,0
4039,55,54,91367,3,"1,70",1,0,0
4040,34,104,92152,1,"4,60",1,0,0
4041,57,44,90266,2,"1,90",2,157,0
4042,45,40,95060,1,"0,20",1,0,0
4043,29,190,92612,2,"4,50",1,246,0
4044,49,64,94588,4,"2,60",1,0,0
4045,36,9,90266,2,"0,30",2,99,0
4046,57,38,94720,4,"0,70",2,0,0
4047,25,72,94303,3,"2,60",3,0,0
4048,43,82,94114,1,"5,20",1,79,0
4049,27,48,90049,2,"1,60",3,119,0
4050,54,82,94122,4,"2,60",3,294,0
4051,53,14,94590,2,"1,00",2,83,0
4052,55,162,93105,1,"2,90",1,0,0
4053,43,54,94608,2,"1,70",1,0,0
4054,35,90,94720,2,"0,00",1,0,0
4055,59,64,94116,4,"1,70",1,0,0
4056,42,65,93460,3,"2,10",3,0,0
4057,51,113,91320,2,"6,30",1,0,0
4058,57,38,90740,2,"2,10",3,0,0
4059,39,65,92037,1,"1,50",3,0,0
4060,53,39,91330,4,"1,50",3,0,0
4061,31,174,93023,2,"6,70",1,0,0
4062,33,59,91040,2,"1,75",3,0,0
4063,38,43,95053,2,"1,70",1,0,0
4064,47,24,94108,2,"0,10",3,0,0
4065,63,50,94402,1,"0,00",2,166,0
4066,44,68,94305,1,"3,70",3,0,0
4067,61,61,94122,3,"2,00",3,0,0
4068,52,21,94025,4,"0,50",2,0,0
4069,59,21,95035,2,"0,50",2,0,0
4070,56,31,94596,4,"1,30",1,0,0
4071,58,70,94720,4,"0,70",1,0,0
4072,30,25,94304,3,"1,00",2,135,0
4073,42,78,92521,1,"1,00",3,0,0
4074,51,19,92120,1,"0,20",1,0,0
4075,60,23,94608,1,"0,30",3,0,0
4076,30,40,90601,4,"0,80",1,0,0
4077,49,22,92220,1,"0,30",3,0,0
4078,26,71,92093,4,"1,80",2,0,0
4079,36,58,91320,1,"3,60",2,0,0
4080,65,75,90036,3,"2,20",1,0,0
4081,27,40,90068,1,"2,00",2,110,0
4082,60,155,92521,1,"1,50",3,0,1
4083,32,83,90036,4,"2,20",2,0,0
4084,46,99,94302,3,"1,10",1,0,0
4085,60,59,94124,1,"0,00",2,0,0
4086,28,53,94609,3,"2,40",2,0,0
4087,50,11,93106,4,"0,20",1,0,0
4088,52,179,94583,4,"4,20",3,0,1
4089,29,71,94801,2,"1,75",3,0,0
4090,30,85,94234,4,"2,10",3,0,0
4091,42,49,92717,3,"2,10",3,0,0
4092,32,122,94025,2,"1,30",1,0,0
4093,40,171,94539,2,"3,30",1,0,0
4094,49,138,93111,2,"2,20",2,0,1
4095,53,8,95616,4,"0,40",3,0,0
4096,42,59,94105,4,"0,40",1,0,0
4097,38,49,90740,3,"2,80",1,0,0
4098,60,92,95670,2,"2,00",1,0,0
4099,27,75,90032,4,"0,00",1,0,0
4100,61,60,92831,1,"2,80",2,0,0
4101,27,41,90254,2,"1,70",2,0,0
4102,45,40,93460,3,"0,60",2,0,0
4103,41,81,94305,2,"0,40",1,146,0
4104,44,52,94143,1,"0,80",3,196,0
4105,38,25,95616,4,"1,00",1,0,0
4106,39,139,91801,1,"3,40",1,353,0
4107,48,54,93106,1,"1,20",2,0,0
4108,47,81,94123,1,"2,90",1,0,0
4109,64,73,94025,3,"2,20",1,0,0
4110,27,30,93107,4,"1,00",3,0,0
4111,66,59,95617,3,"2,40",1,0,0
4112,43,21,95351,3,"1,50",1,0,0
4113,34,65,95014,3,"0,70",2,104,0
4114,28,41,93118,3,"1,10",2,161,0
4115,52,52,92126,4,"0,10",3,121,0
4116,45,84,94131,4,"1,10",2,180,0
4117,24,135,90065,2,"7,20",1,0,0
4118,39,18,92037,4,"0,20",3,0,0
4119,40,34,93561,1,"0,70",1,0,0
4120,30,85,92624,4,"1,80",3,0,0
4121,49,23,94080,1,"1,40",3,0,0
4122,53,65,91711,4,"2,80",2,0,0
4123,56,195,90089,1,"2,90",1,0,0
4124,50,40,93460,4,"2,60",1,89,0
4125,53,141,90064,2,"0,20",3,0,1
4126,60,95,94104,2,"0,70",2,322,0
4127,58,23,90095,3,"1,30",2,131,0
4128,43,82,95758,2,"1,80",2,0,0
4129,46,53,93555,4,"1,90",3,0,0
4130,29,10,91320,4,"0,40",1,87,0
4131,56,75,91910,1,"1,90",2,125,0
4132,48,23,94534,4,"0,40",2,122,0
4133,61,133,90266,1,"2,60",1,0,0
4134,41,129,94720,1,"3,40",1,0,0
4135,35,85,92154,4,"0,10",2,131,0
4136,48,168,95929,2,"2,80",1,308,0
4137,43,83,92691,4,"2,00",3,0,0
4138,37,52,93943,2,"1,10",2,0,0
4139,47,114,95819,1,"0,60",1,0,0
4140,29,81,95827,1,"2,90",3,0,0
4141,63,32,94015,1,"1,50",2,0,0
4142,43,63,94118,3,"2,10",3,0,0
4143,57,70,90024,3,"1,60",3,0,0
4144,55,20,94720,2,"0,30",1,0,0
4145,47,138,91367,2,"3,30",1,0,0
4146,58,63,94305,4,"1,60",2,0,0
4147,53,85,95814,1,"1,30",3,118,0
4148,59,180,96008,2,"6,50",2,0,1
4149,46,80,95747,4,"2,00",3,0,0
4150,41,53,93106,1,"0,70",3,0,0
4151,46,72,92009,2,"1,70",2,75,0
4152,44,123,95841,3,"5,90",1,0,1
4153,44,91,91361,2,"0,80",3,0,0
4154,50,148,94608,2,"6,80",1,0,0
4155,51,163,94305,2,"1,30",3,0,1
4156,55,28,90291,4,"0,10",3,149,0
4157,37,193,92780,1,"8,60",1,0,0
4158,34,22,94545,3,"0,90",3,0,0
4159,59,74,92780,4,"0,70",1,0,0
4160,45,70,94305,4,"1,90",3,0,0
4161,30,11,95054,1,"0,10",2,0,0
4162,32,61,94703,3,"2,60",2,0,0
4163,61,41,94704,1,"0,80",1,0,0
4164,54,108,94110,4,"1,90",2,0,1
4165,35,23,90058,4,"1,10",3,0,0
4166,63,135,91768,2,"3,80",3,183,1
4167,66,30,95133,2,"0,70",3,86,0
4168,48,144,94025,4,"3,50",2,0,1
4169,60,139,95020,4,"0,40",1,0,1
4170,41,143,90059,2,"2,70",3,209,1
4171,31,44,93561,1,"1,20",1,0,0
4172,58,49,94521,4,"2,50",2,0,0
4173,67,75,90041,4,"0,10",2,182,0
4174,35,43,93943,2,"0,30",1,0,0
4175,40,59,91335,3,"0,50",3,0,0
4176,42,154,93955,3,"4,90",1,0,1
4177,44,75,95131,1,"0,70",3,0,0
4178,47,75,93106,1,"2,60",2,0,0
4179,59,88,91311,2,"1,60",1,278,0
4180,29,91,94122,1,"3,40",3,0,1
4181,36,11,92008,1,"0,67",3,0,0
4182,47,22,90024,1,"0,40",3,0,0
4183,55,49,92691,2,"0,80",3,220,0
4184,41,140,94542,1,"3,50",1,342,0
4185,51,99,90277,2,"2,40",2,0,0
4186,26,82,91950,2,"2,50",1,199,0
4187,33,10,90005,4,"1,00",1,81,0
4188,30,109,94305,4,"2,20",2,103,0
4189,30,45,90041,4,"1,30",3,0,0
4190,45,93,91116,2,"1,70",2,0,0
4191,40,89,95814,3,"3,90",2,216,1
4192,42,39,91711,3,"1,00",2,132,0
4193,50,21,91768,1,"0,20",1,89,0
4194,62,31,95008,3,"0,20",1,0,0
4195,63,31,95819,1,"0,50",3,0,0
4196,43,52,95054,4,"2,20",2,0,0
4197,49,13,95814,1,"0,90",3,0,0
4198,51,21,90840,2,"0,40",3,76,0
4199,61,50,96003,4,"1,70",1,189,0
4200,43,81,90630,4,"0,20",3,0,0
4201,43,74,94035,4,"1,90",1,0,0
4202,61,89,93109,3,"0,50",1,0,0
4203,35,82,95064,3,"0,90",2,0,0
4204,59,88,93106,4,"1,90",2,0,0
4205,40,61,91711,3,"2,10",3,0,0
4206,61,139,95133,2,"3,90",1,0,0
4207,48,29,93711,1,"1,30",2,0,0
4208,37,51,93305,3,"2,10",1,0,0
4209,56,58,95064,1,"1,80",3,241,0
4210,35,21,91125,2,"1,40",3,125,0
4211,35,43,95819,2,"1,67",2,0,0
4212,40,104,94301,2,"1,80",2,0,0
4213,50,9,94109,1,"0,50",2,98,0
4214,49,39,91125,3,"1,90",2,0,0
4215,46,89,94303,1,"2,70",1,0,0
4216,64,21,94028,2,"0,30",3,0,0
4217,60,173,90059,3,"3,10",3,0,1
4218,45,29,95051,1,"0,30",3,105,0
4219,52,43,94005,4,"0,20",2,0,0
4220,58,30,90066,3,"0,40",2,0,0
4221,54,39,94806,4,"0,10",3,0,0
4222,48,83,90028,2,"0,40",3,248,0
4223,51,58,93106,3,"0,70",2,223,0
4224,53,8,94709,1,"0,50",2,0,0
4225,57,39,95929,3,"1,00",3,0,0
4226,43,204,91902,2,"8,80",1,0,0
4227,37,45,94591,1,"1,80",1,0,0
4228,32,111,90277,1,"3,80",1,0,0
4229,34,83,95060,2,"2,00",2,148,0
4230,54,83,94596,1,"3,00",3,0,0
4231,62,115,92093,2,"2,80",1,202,0
4232,56,60,93106,1,"1,80",3,227,0
4233,39,53,94116,1,"1,80",1,0,0
4234,32,134,95929,2,"3,30",1,0,0
4235,50,91,93555,1,"0,80",3,0,0
4236,27,91,92173,2,"0,20",1,0,0
4237,37,128,91342,2,"3,90",1,0,0
4238,60,78,90401,3,"4,40",1,0,0
4239,43,161,92093,2,"7,60",1,464,0
4240,62,60,92182,3,"2,20",3,0,0
4241,39,161,95064,1,"4,10",1,509,0
4242,34,40,95054,4,"2,00",2,0,0
4243,46,68,94720,1,"0,20",2,0,0
4244,46,74,94550,3,"0,70",1,0,0
4245,51,55,92121,3,"2,00",2,93,0
4246,44,145,90630,1,"3,50",1,0,0
4247,60,24,94920,1,"1,50",2,0,0
4248,65,10,90210,1,"0,80",2,0,0
4249,58,138,90720,2,"3,90",1,0,0
4250,37,63,91942,4,"2,10",3,0,0
4251,52,54,90041,4,"0,10",3,0,0
4252,42,62,95064,3,"0,90",3,0,0
4253,54,81,91107,1,"0,10",3,0,0
4254,54,61,90601,3,"3,00",2,0,0
4255,51,68,91711,1,"1,60",3,0,0
4256,59,78,90095,2,"2,80",1,0,0
4257,41,165,91311,2,"7,60",1,157,0
4258,43,48,95762,3,"2,20",2,0,0
4259,52,155,92660,3,"7,20",2,0,1
4260,52,158,94920,2,"3,70",3,251,1
4261,57,52,94105,1,"1,40",1,0,0
4262,53,18,92507,4,"0,80",1,0,0
4263,58,42,92093,4,"1,70",1,0,0
4264,59,18,94542,2,"0,20",3,0,0
4265,57,40,94304,2,"0,30",1,0,0
4266,27,44,93943,4,"0,60",2,0,0
4267,42,11,94015,1,"0,20",1,87,0
4268,52,194,91902,2,"5,70",2,0,1
4269,49,108,95616,2,"2,40",2,0,0
4270,47,12,92518,4,"0,50",2,0,0
4271,45,19,93117,3,"1,50",1,94,0
4272,25,150,92507,1,"6,33",1,0,0
4273,47,89,92647,4,"1,90",3,0,0
4274,44,83,95812,2,"3,80",3,0,0
4275,30,79,91380,4,"2,00",2,0,0
4276,63,102,95616,4,"3,40",2,0,0
4277,50,155,92717,1,"7,30",1,0,0
4278,40,138,92612,1,"3,50",1,0,0
4279,56,51,92028,3,"1,70",1,0,0
4280,39,80,94608,2,"1,80",2,86,0
4281,42,135,95136,2,"3,30",1,0,0
4282,28,34,94949,4,"1,50",2,162,0
4283,26,195,92093,3,"6,33",3,0,1
4284,58,62,91320,3,"2,20",3,217,0
